,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
4186,Miralem Pjanic, M(C),28,6,2530,5,10,1.3,0,44.2,Roma,2014,2015,serie a,1.6,54.4,9,0,15,70,4.483262414,3.877213752,Midfielder,1,7.17,2.948000104
4187,Daniele Verde, AM(CLR),1,6,209,0,2,1.4,0,9.8,Roma,2014,2015,serie a,0.1,0.7,0,0,15,70,0.747409172,0.722596496,Midfielder,3,6.55,2.945218882
4188,Antonio Sanabria, FW,0,2,33,0,0,0,0,0,Roma,2014,2015,serie a,0,0,0,0,15,70,0,0.080714107,Forward,1,6.16,2.853030303
4189,Radja Nainggolan, M(C),30,5,2776,5,2,2.3,0,80.5,Roma,2014,2015,serie a,1.5,52.5,10,0,15,70,2.909552007,2.927887151,Midfielder,1,7.21,2.706154907
4190,Daniele De Rossi," D(C),M(C)",25,1,2154,2,0,0.7,0,18.2,Roma,2014,2015,serie a,1.4,36.4,11,1,15,70,1.78591895,0.436239927,Defender Midfielder,2,7.06,2.485089617
4191,Kostas Manolas, D(C),30,0,2610,0,0,0.2,0,6,Roma,2014,2015,serie a,1.2,36,5,2,15,70,0.390739081,0.228023981,Defender,1,7.15,0.567586207
4192,Marco Tumminello, Forward,0,1,1,0,0,0,1,0,Roma,2015,2016,serie a,1,1,0,0,8,80,0,0,Forward,1,6,83.02222222
4193,Lucas Digne," D(CL),M(L)",32,1,2859,3,3,0.5,0.1,16.5,Roma,2015,2016,serie a,1.5,49.5,4,0,8,80,1.180367962,2.9082226,Defender Midfielder,3,7.13,7.625399038
4194,Alessandro Florenzi," D(R),M(CLR)",31,2,2728,7,3,1.4,0.2,46.2,Roma,2015,2016,serie a,0.7,23.1,4,0,8,80,4.410438591,5.329167686,Defender Midfielder,4,7.16,7.385691445
4195,Stephan El Shaarawy," AM(CLR),FW",15,1,1202,8,2,2.9,0.3,46.4,Roma,2015,2016,serie a,0.7,11.2,0,0,8,80,6.186177459,1.128810577,Midfielder Forward,4,7.32,6.98684969
4196,Kostas Manolas, D(C),36,1,3124,2,2,0.4,0,14.8,Roma,2015,2016,serie a,1.4,51.8,7,0,8,80,1.288322092,0.821030995,Defender,1,7.05,6.272919754
4197,Daniele De Rossi," D(C),M(C)",23,1,1911,1,2,0.4,0.1,9.6,Roma,2015,2016,serie a,1,24,9,0,8,80,0.685912846,1.690559987,Defender Midfielder,2,6.92,6.044093017
4198,Gervinho," M(LR),FW",13,1,1089,6,1,1.9,0.9,26.6,Roma,2015,2016,serie a,0.2,2.8,0,0,8,80,3.591863962,2.115912791,Midfielder Forward,3,7.28,5.87542573
4199,Mohamed Salah," AM(CLR),FW",32,2,2739,14,6,2.1,0.4,71.4,Roma,2015,2016,serie a,0.6,20.4,1,1,8,80,9.377116854,7.068870379,Midfielder Forward,4,7.2,5.752035351
4200,Francesco Totti," AM(CL),FW",2,11,387,5,3,1.7,0.2,22.1,Roma,2015,2016,serie a,0.5,6.5,3,0,8,80,3.341345898,1.550791025,Midfielder Forward,3,6.81,5.645867166
4201,William Vainqueur, DMC,4,12,593,0,2,0.3,0,4.8,Roma,2015,2016,serie a,1.4,22.4,3,0,8,80,0.127198271,0.457520839,Defensive Midfielder,1,6.58,5.11930066
4202,Iago Falque," AM(CLR),FW",13,9,1167,2,2,0.7,0.2,15.4,Roma,2015,2016,serie a,0.4,8.8,1,0,8,80,1.346731464,1.150164394,Midfielder Forward,4,6.53,4.908415629
4203,Miralem Pjanic, M(C),30,3,2654,10,12,2.1,0.1,69.3,Roma,2015,2016,serie a,1.7,56.1,10,1,8,80,7.167181259,9.318703572,Midfielder,1,7.46,4.819721322
4204,Antonio Rüdiger, D(CR),29,1,2634,2,0,0.6,0,18,Roma,2015,2016,serie a,1.2,36,4,0,8,80,1.925853427,0.880448129,Defender,2,6.82,4.574322786
4205,Lorenzo Di Livio, Midfielder,0,1,21,0,0,0,0,0,Roma,2015,2016,serie a,2,2,1,0,8,80,0,0,Midfielder,1,5.96,4.50952381
4206,Maicon, D(R),12,3,1012,1,2,0.7,0.1,10.5,Roma,2015,2016,serie a,0.7,10.5,2,1,8,80,0.937551122,2.501942083,Defender,1,6.83,4.348120653
4207,Emerson," D(L),M(L)",1,7,183,1,0,0.5,0,4,Roma,2015,2016,serie a,0.4,3.2,1,0,8,80,0.715456009,0.030047491,Defender Midfielder,2,6.36,4.22903329
4208,Wojciech Szczesny, GK,34,0,3060,0,0,0,0,0,Roma,2015,2016,serie a,0,0,1,0,8,80,0,0.033546571,Goalkeeper,1,6.87,4.159150327
4209,Umar Sadiq, FW,2,4,189,2,0,0.7,0.8,4.2,Roma,2015,2016,serie a,1.3,7.8,0,0,8,80,1.549751528,0.118804224,Forward,1,6.53,3.967245269
4210,Kevin Strootman, DMC,2,3,190,0,1,0.4,0,2,Roma,2015,2016,serie a,1.2,6,1,0,8,80,0.132294804,0.565287858,Defensive Midfielder,1,6.56,3.500238293
4211,Edin Dzeko, FW,21,10,1954,8,6,2.7,0.4,83.7,Roma,2015,2016,serie a,1.4,43.4,4,1,8,80,13.50399816,2.018473756,Forward,1,6.86,3.46660976
4212,Morgan De Sanctis, GK,4,0,360,0,0,0,0,0,Roma,2015,2016,serie a,0,0,0,0,8,80,0,0,Goalkeeper,1,6.47,3.455555556
4213,Juan Iturbe, AM(LR),3,9,399,1,0,0.8,0.3,9.6,Roma,2015,2016,serie a,0.7,8.4,1,0,8,80,0.79474223,0.38361245,Midfielder,2,6.43,3.10030774
4214,Seydou Keita, M(C),16,4,1368,1,0,0.7,0.1,14,Roma,2015,2016,serie a,1.9,38,4,0,8,80,0.772096931,0.232216001,Midfielder,1,6.83,2.717758345
4215,Norbert Gyömbér," D(CR),DMC",0,6,93,0,0,0,0,0,Roma,2015,2016,serie a,0.8,4.8,1,0,8,80,0,0.068445273,Defender Defensive Midfielder,3,6.15,2.26144086
4216,Radja Nainggolan, M(C),33,2,2939,6,1,1.9,0,66.5,Roma,2015,2016,serie a,1.3,45.5,10,1,8,80,3.878297741,2.435230996,Midfielder,1,7.03,2.203829759
4217,Vasilis Torosidis," D(CLR),M(R)",6,5,574,0,0,0.2,0,2.2,Roma,2015,2016,serie a,1.4,15.4,2,0,8,80,0.130995808,0.24758037,Defender Midfielder,4,6.4,2.068645198
4218,Daniele De Rossi," D(C),M(C)",27,4,2346,4,4,0.6,0.1,18.6,Roma,2016,2017,serie a,0.7,21.7,9,0,14,87,3.770565744,2.564876944,Defender Midfielder,2,7.07,7.468155292
4219,Kostas Manolas, D(C),32,1,2780,0,2,0.5,0,16.5,Roma,2016,2017,serie a,1.1,36.3,7,0,14,87,1.792853853,0.402586248,Defender,1,7.09,7.391624658
4220,Leandro Paredes, DMC,15,12,1469,3,1,1.1,0,29.7,Roma,2016,2017,serie a,0.9,24.3,4,0,14,87,0.685452458,3.576994285,Defensive Midfielder,1,7.12,6.645158681
4221,Federico Fazio, D(C),35,2,3117,2,1,0.6,0,22.2,Roma,2016,2017,serie a,0.7,25.9,3,0,14,87,1.188687516,1.740100522,Defender,1,7.5,5.964138552
4222,Radja Nainggolan, M(C),35,2,3044,11,5,2.4,0.2,88.8,Roma,2016,2017,serie a,1.2,44.4,2,0,14,87,6.018761994,7.531554467,Midfielder,1,7.37,5.943386579
4223,Mohamed Salah," AM(CLR),FW",29,2,2487,15,11,2.6,0.8,80.6,Roma,2016,2017,serie a,0.9,27.9,2,0,14,87,13.41162656,9.633623801,Midfielder Forward,4,7.48,5.788097731
4224,Bruno Peres," D(LR),M(LR)",24,6,2225,2,2,1.2,0.1,36,Roma,2016,2017,serie a,0.7,21,3,0,14,87,2.678112932,3.037966887,Defender Midfielder,4,7.03,5.563435804
4225,Edin Dzeko, FW,33,4,3056,29,9,4.8,0.7,177.6,Roma,2016,2017,serie a,1.4,51.8,4,0,14,87,32.39944219,5.461562674,Forward,1,7.85,5.509576075
4226,Alessandro Florenzi," D(R),M(CLR)",8,1,750,0,3,1.4,0,12.6,Roma,2016,2017,serie a,1,9,3,0,14,87,1.183050431,1.581798479,Defender Midfielder,4,7.21,5.165019792
4227,Stephan El Shaarawy," AM(CLR),FW",19,13,1628,8,4,2,0.5,64,Roma,2016,2017,serie a,0.4,12.8,0,0,14,87,6.02210624,2.217463424,Midfielder Forward,4,6.89,5.075269966
4228,Wojciech Szczesny, GK,38,0,3420,0,0,0,0,0,Roma,2016,2017,serie a,0,0,0,0,14,87,0,0.050767187,Goalkeeper,1,6.99,4.392105263
4229,Emerson," D(L),M(L)",23,2,1966,0,1,0.7,0,17.5,Roma,2016,2017,serie a,0.5,12.5,1,0,14,87,0.569874716,2.37739785,Defender Midfielder,2,7.37,4.228436932
4230,Diego Perotti," M(CLR),FW",20,12,1750,8,6,1.5,0,48,Roma,2016,2017,serie a,0.5,16,2,0,14,87,8.327091746,5.260551663,Midfielder Forward,4,7.16,4.211210746
4231,Kevin Strootman, DMC,31,2,2789,4,7,0.7,0,23.1,Roma,2016,2017,serie a,1.7,56.1,6,0,14,87,3.301339286,6.866026621,Defensive Midfielder,1,7.29,4.078990793
4232,Mário Rui," D(L),M(L)",3,2,344,0,0,0.4,0,2,Roma,2016,2017,serie a,0.6,3,1,0,14,87,0.095962675,0.210752465,Defender Midfielder,2,6.71,3.134147287
4233,Antonio Rüdiger, D(CR),25,1,2206,0,2,0.4,0.1,10.4,Roma,2016,2017,serie a,1.7,44.2,7,1,14,87,0.724692629,0.924302196,Defender,2,6.86,3.098347559
4234,Francesco Totti," AM(CL),FW",1,17,364,2,3,1.1,0,19.8,Roma,2016,2017,serie a,0.3,5.4,1,0,14,87,2.372547343,3.123473547,Midfielder Forward,3,6.45,2.631279503
4235,Thomas Vermaelen, D(CL),4,5,388,0,0,0,0.1,0,Roma,2016,2017,serie a,0.7,6.3,1,0,14,87,0,0.027071824,Defender,2,6.46,2.302782742
4236,Gerson, M(CLR),2,2,132,0,0,0,0,0,Roma,2016,2017,serie a,1,4,1,0,14,87,0,0.034199424,Midfielder,3,6.29,2.287878788
4237,Clément Grenier, M(CL),1,5,150,0,1,0.2,0,1.2,Roma,2016,2017,serie a,0.8,4.8,1,0,14,87,0.020341033,1.261275917,Midfielder,2,6.5,2.22694931
4238,Juan Jesus, D(CL),13,7,1189,0,0,0.2,0,4,Roma,2016,2017,serie a,1.3,26,5,0,14,87,0.299751189,0.287444038,Defender,2,6.68,1.884242127
4239,Emerson," D(L),M(L)",0,1,16,0,0,0,0,0,Roma,2017,2018,serie a,0,0,0,0,17,77,0,0,Defender Midfielder,2,6.05,6.408333333
4240,Aleksandar Kolarov," D(CL),M(L)",34,1,3061,2,8,1.8,0.1,63,Roma,2017,2018,serie a,0.7,24.5,3,0,17,77,2.597879499,9.265611148,Defender Midfielder,3,7.52,6.308324901
4241,Diego Perotti," M(CLR),FW",17,8,1606,5,4,1.5,0.2,37.5,Roma,2017,2018,serie a,0.4,10,0,0,17,77,5.66390518,3.469258646,Midfielder Forward,4,7.12,5.535096379
4242,Kostas Manolas, D(C),27,2,2343,2,0,0.3,0,8.7,Roma,2017,2018,serie a,0.9,26.1,0,0,17,77,1.604572061,0.109862333,Defender,1,6.95,5.228938331
4243,Alessandro Florenzi," D(R),M(CLR)",26,6,2386,1,5,1.2,0.1,38.4,Roma,2017,2018,serie a,0.5,16,2,0,17,77,3.970874836,5.488740327,Defender Midfielder,4,6.9,5.191052753
4244,Cengiz Ünder, AM(CLR),15,11,1256,7,1,1.8,0.3,46.8,Roma,2017,2018,serie a,0.1,2.6,0,0,17,77,4.789271913,1.775391776,Midfielder,3,6.73,5.081314503
4245,Edin Dzeko, FW,33,3,3019,16,4,4.2,0.5,151.2,Roma,2017,2018,serie a,1,36,6,0,17,77,17.00270241,4.159454777,Forward,1,7.4,4.997416688
4246,Stephan El Shaarawy," AM(CLR),FW",25,8,2163,7,4,2.2,0.5,72.6,Roma,2017,2018,serie a,0.4,13.2,1,0,17,77,9.037973624,3.92154933,Midfielder Forward,4,6.94,4.911953199
4247,Mirko Antonucci, Forward,0,2,28,0,1,0.5,0,1,Roma,2017,2018,serie a,0,0,0,0,17,77,0.602662146,0.446781009,Forward,1,6.35,4.585783168
4248,Federico Fazio, D(C),32,2,2920,2,0,0.5,0,17,Roma,2017,2018,serie a,0.7,23.8,6,0,17,77,1.88201758,0.142706182,Defender,1,7.26,4.543830255
4249,Daniele De Rossi," D(C),M(C)",21,1,1835,1,2,0.5,0,11,Roma,2017,2018,serie a,1.2,26.4,6,1,17,77,0.751677607,1.866074277,Defender Midfielder,2,6.92,4.529143533
4250,Gerson, M(CLR),8,16,899,2,1,0.4,0.1,9.6,Roma,2017,2018,serie a,0.8,19.2,1,0,17,77,1.577469384,0.888092343,Midfielder,3,6.48,4.404327523
4251,Rick Karsdorp," D(R),M(R)",1,0,82,0,0,0,0,0,Roma,2017,2018,serie a,0,0,0,0,17,77,0,0,Defender Midfielder,2,6.53,4.315447154
4252,Alisson, GK,37,0,3330,0,0,0,0,0,Roma,2017,2018,serie a,0,0,1,0,17,77,0,0.006380407,Goalkeeper,1,6.99,4.256156156
4253,Lorenzo Pellegrini, M(CL),22,6,1812,3,4,1.4,0.1,39.2,Roma,2017,2018,serie a,0.9,25.2,2,1,17,77,2.755671168,4.054440659,Midfielder,2,6.98,4.126434742
4254,Radja Nainggolan, M(C),31,0,2620,4,9,2,0.1,62,Roma,2017,2018,serie a,1.3,40.3,6,1,17,77,2.881568793,6.50079868,Midfielder,1,7.16,4.123219106
4255,Lukasz Skorupski, GK,1,0,90,0,0,0,0,0,Roma,2017,2018,serie a,0,0,0,0,17,77,0,0,Goalkeeper,1,7.63,3.988888889
4256,Maxime Gonalons," D(C),M(C)",12,4,1092,0,1,0.8,0,12.8,Roma,2017,2018,serie a,1.1,17.6,2,0,17,77,0.4564015,1.086731527,Defender Midfielder,2,7.06,3.666433454
4257,Patrik Schick," AM(R),FW",10,12,986,2,0,1.2,0.1,26.4,Roma,2017,2018,serie a,0.9,19.8,0,0,17,77,3.466421928,2.563943814,Midfielder Forward,2,6.56,3.660898177
4258,Jonathan Silva," D(CL),M(L)",1,1,110,0,0,0.5,0,1,Roma,2017,2018,serie a,0.5,1,0,0,17,77,0.056547191,0,Defender Midfielder,3,6.52,3.219191919
4259,Gregoire Defrel," AM(CR),FW",5,10,481,1,0,0.9,0.1,13.5,Roma,2017,2018,serie a,0.3,4.5,1,0,17,77,2.700506946,0.450341251,Midfielder Forward,3,6.3,3.012202025
4260,Bruno Peres," D(LR),M(LR)",13,5,1155,0,0,0.4,0,7.2,Roma,2017,2018,serie a,0.8,14.4,1,0,17,77,0.506047832,0.868841768,Defender Midfielder,4,6.84,2.922282828
4261,Héctor Moreno, D(CL),2,3,227,0,0,0,0,0,Roma,2017,2018,serie a,0.2,1,0,0,17,77,0,0,Defender,2,6.44,2.613000489
4262,Elio Capradossi, Defender,1,1,84,0,0,0,0,0,Roma,2017,2018,serie a,0.5,1,0,0,17,77,0,0,Defender,1,6.99,2.553174603
4263,Kevin Strootman, DMC,26,6,2259,1,0,0.6,0.1,19.2,Roma,2017,2018,serie a,1.5,48,4,0,17,77,3.31299239,1.471667489,Defensive Midfielder,1,6.71,2.1679926
4264,Juan Jesus, D(CL),18,4,1656,0,0,0.1,0,2.2,Roma,2017,2018,serie a,0.9,19.8,4,1,17,77,0.565308429,0.143551623,Defender,2,6.78,1.976134387
4265,Zan Celar, Forward,0,1,4,0,0,0,0,0,Roma,2018,2019,serie a,0,0,0,0,10,66,0,0,Forward,1,6.12,17.38333333
4266,Diego Perotti," M(CLR),FW",6,7,665,5,0,1.2,0.1,15.6,Roma,2018,2019,serie a,0.4,5.2,3,0,10,66,3.622704834,2.71419446,Midfielder Forward,4,6.89,7.865309121
4267,Rick Karsdorp," D(R),M(R)",7,4,595,0,1,0,0,0,Roma,2018,2019,serie a,0.5,5.5,1,0,10,66,0,0.273860279,Defender Midfielder,2,6.44,6.30406049
4268,Daniele De Rossi," D(C),M(C)",15,3,1273,1,2,0.3,0.1,5.4,Roma,2018,2019,serie a,0.7,12.6,3,0,10,66,1.495405301,1.472661138,Defender Midfielder,2,6.8,6.240152099
4269,Kostas Manolas, D(C),27,0,2328,1,1,0.5,0,13.5,Roma,2018,2019,serie a,1.1,29.7,6,0,10,66,1.516122559,0.369456612,Defender,1,6.89,6.192256461
4270,Stephan El Shaarawy," AM(CLR),FW",23,5,2109,11,3,2.5,0.4,70,Roma,2018,2019,serie a,0.5,14,2,0,10,66,8.618940285,5.50236094,Midfielder Forward,4,7.26,5.883264635
4271,Alessandro Florenzi," D(R),M(CLR)",24,5,2185,3,2,1.2,0.1,34.8,Roma,2018,2019,serie a,0.5,14.5,4,1,10,66,1.906088265,5.084764384,Defender Midfielder,4,6.89,5.689114895
4272,Juan Jesus, D(CL),15,5,1400,1,0,0.1,0,2,Roma,2018,2019,serie a,0.9,18,4,0,10,66,0.878450036,0.016899522,Defender,2,6.53,5.551940099
4273,Aleksandar Kolarov," D(CL),M(L)",32,1,2906,8,2,1.3,0,42.9,Roma,2018,2019,serie a,0.8,26.4,6,1,10,66,4.579897518,6.509762095,Defender Midfielder,3,7.12,5.234228674
4274,Federico Fazio, D(C),31,3,2805,5,0,0.9,0,30.6,Roma,2018,2019,serie a,0.8,27.2,6,0,10,66,3.095440529,0.25284045,Defender,1,7.07,4.991982875
4275,Cengiz Ünder, AM(CLR),17,9,1378,3,7,1.5,0.2,39,Roma,2018,2019,serie a,0.3,7.8,1,0,10,66,3.078037609,4.065198416,Midfielder,3,6.69,4.728300236
4276,Davide Santon, D(LR),11,6,1005,0,1,0.2,0,3.4,Roma,2018,2019,serie a,0.9,15.3,0,0,10,66,0.129144447,0.655167826,Defender,2,6.57,4.276486851
4277,Edin Dzeko, FW,28,5,2576,9,6,4,0.4,132,Roma,2018,2019,serie a,0.9,29.7,9,0,10,66,15.1722197,4.332473298,Forward,1,7.24,4.204001356
4278,Kevin Strootman, DMC,1,0,90,0,0,0,0,0,Roma,2018,2019,serie a,1,1,0,0,10,66,0,0.134481803,Defensive Midfielder,1,7.09,3.844444444
4279,Robin Olsen, GK,27,0,2430,0,0,0,0,0,Roma,2018,2019,serie a,0,0,2,0,10,66,0,0.057374511,Goalkeeper,1,6.54,3.826337449
4280,Ante Coric, Midfielder,0,2,22,0,0,0.5,0,1,Roma,2018,2019,serie a,0.5,1,0,0,10,66,0.008449088,0,Midfielder,1,6.04,3.767424242
4281,Justin Kluivert, AM(LR),14,15,1341,1,6,0.7,0.1,20.3,Roma,2018,2019,serie a,0.9,26.1,2,0,10,66,1.472133746,2.793527459,Midfielder,2,6.66,3.631421926
4282,Antonio Mirante, GK,11,0,990,0,0,0,0,0,Roma,2018,2019,serie a,0.1,1.1,0,0,10,66,0,0,Goalkeeper,1,7,3.530888889
4283,Iván Marcano, D(CL),9,1,811,0,0,0.3,0,3,Roma,2018,2019,serie a,1,10,0,0,10,66,0.097188842,0.664901365,Defender,2,6.96,3.473466228
4284,Lorenzo Pellegrini, M(CL),21,4,1828,2,3,1.8,0.2,45,Roma,2018,2019,serie a,1.3,32.5,6,0,10,66,4.447522758,4.801432852,Midfielder,2,7,3.411530902
4285,Javier Pastore, AM(CLR),7,7,596,3,0,1.4,0,19.6,Roma,2018,2019,serie a,0.6,8.4,0,0,10,66,2.792434387,1.273036154,Midfielder,3,6.7,3.337227254
4286,Patrik Schick," AM(R),FW",15,9,1315,3,0,1.4,0.4,33.6,Roma,2018,2019,serie a,1.1,26.4,4,0,10,66,5.993458381,1.806125696,Midfielder Forward,2,6.58,2.934339737
4287,Bryan Cristante," D(C),M(C)",26,9,2421,4,3,1.2,0,42,Roma,2018,2019,serie a,1.8,63,10,0,10,66,3.326322423,2.98471659,Defender Midfielder,2,6.81,2.833624903
4288,Chris Smalling, D(CR),29,1,2596,3,2,0.6,0,18,Roma,2019,2020,serie a,1.1,33,3,0,7,70,2.244752768,0.6742307,Defender,2,7,8.234534927
4289,Bruno Peres," D(LR),M(LR)",12,4,1060,2,2,0.9,0.1,14.4,Roma,2019,2020,serie a,0.8,12.8,3,0,7,70,0.899165694,1.998754324,Defender Midfielder,4,6.77,7.721478305
4290,Aleksandar Kolarov," D(CL),M(L)",30,2,2760,7,3,2.3,0.1,73.6,Roma,2019,2020,serie a,0.9,28.8,6,0,7,70,6.698402122,4.556031825,Defender Midfielder,3,7.14,7.538181497
4291,Nikola Kalinic, FW,6,9,596,5,1,1.3,0.1,19.5,Roma,2019,2020,serie a,0.5,7.5,1,0,7,70,4.823120713,0.610810325,Forward,1,6.65,6.936296705
4292,Federico Fazio, D(C),14,2,1216,1,0,0.3,0.1,4.8,Roma,2019,2020,serie a,0.7,11.2,2,1,7,70,0.334452074,0.063005157,Defender,1,6.65,6.109529341
4293,Amadou Diawara, DMC,19,3,1523,1,1,0.5,0,11,Roma,2019,2020,serie a,1.3,28.6,4,0,7,70,0.972261946,0.463618029,Defensive Midfielder,1,6.71,5.377849904
4294,Edin Dzeko, FW,31,4,2884,16,7,3.5,0.5,122.5,Roma,2019,2020,serie a,1.1,38.5,4,0,7,70,21.15035959,6.020593264,Forward,1,7.48,5.159872824
4295,Leonardo Spinazzola," D(LR),M(L)",18,6,1549,1,2,0.6,0,14.4,Roma,2019,2020,serie a,0.6,14.4,2,0,7,70,1.145272505,3.872905578,Defender Midfielder,3,6.67,4.665713984
4296,Henrikh Mkhitaryan," M(CLR),FW",16,6,1536,9,5,2,0,44,Roma,2019,2020,serie a,0.8,17.6,5,0,7,70,6.188470246,3.263669317,Midfielder Forward,4,7.09,4.661474348
4297,Bryan Cristante," D(C),M(C)",18,8,1644,1,3,1.1,0,28.6,Roma,2019,2020,serie a,1.2,31.2,7,1,7,70,1.338202892,1.349654458,Defender Midfielder,2,6.53,3.944786177
4298,Jordan Veretout, M(C),30,3,2663,6,0,0.9,0,29.7,Roma,2019,2020,serie a,1,33,6,0,7,70,4.73886748,3.502606485,Midfielder,1,6.74,3.928412631
4299,Pau López, GK,32,0,2910,0,0,0,0,0,Roma,2019,2020,serie a,0,0,3,0,7,70,0,0,Goalkeeper,1,6.59,3.919909794
4300,Daniel Fuzato, GK,1,0,90,0,0,0,0,0,Roma,2019,2020,serie a,0,0,0,0,7,70,0,0,Goalkeeper,1,6.25,3.911111111
4301,Davide Zappacosta," D(LR),M(LR)",3,6,447,0,1,0.4,0.3,3.6,Roma,2019,2020,serie a,0.2,1.8,0,0,7,70,0.681221252,0.75935477,Defender Midfielder,4,6.32,3.904507809
4302,Antonio Mirante, GK,5,0,450,0,0,0,0,0,Roma,2019,2020,serie a,0,0,0,0,7,70,0,0,Goalkeeper,1,7.23,3.422222222
4303,Cengiz Ünder, AM(CLR),10,8,873,3,0,1.5,0,27,Roma,2019,2020,serie a,0.3,5.4,2,0,7,70,2.563354515,2.829715453,Midfielder,3,6.87,3.352653344
4304,Riccardo Calafiori, Defender,1,0,60,0,0,0,0,0,Roma,2019,2020,serie a,1,1,0,0,7,70,0,0,Defender,1,6.68,3.327777778
4305,Alessandro Florenzi," D(R),M(CLR)",12,2,1002,0,1,1,0.1,14,Roma,2019,2020,serie a,0.8,11.2,5,0,7,70,0.429480843,1.91704255,Defender Midfielder,4,6.58,3.299856772
4306,Diego Perotti," M(CLR),FW",10,11,875,5,3,0.7,0,14.7,Roma,2019,2020,serie a,0.4,8.4,3,1,7,70,4.193223696,3.190078028,Midfielder Forward,4,6.68,3.102252463
4307,Carles Pérez, AM(CR),5,9,562,1,3,1.5,0,21,Roma,2019,2020,serie a,1,14,2,0,7,70,1.225643683,1.413734734,Midfielder,2,6.72,3.085667436
4308,Justin Kluivert, AM(LR),19,3,1554,4,1,1.5,0,33,Roma,2019,2020,serie a,1.4,30.8,4,1,7,70,2.770405196,1.024483647,Midfielder,2,6.73,2.929287351
4309,Javier Pastore, AM(CLR),5,6,512,0,1,1.5,0.1,16.5,Roma,2019,2020,serie a,0.9,9.9,0,0,7,70,2.404379509,0.595595706,Midfielder,3,6.57,2.864697142
4310,Lorenzo Pellegrini, M(CL),26,1,2109,1,9,2.1,0.1,56.7,Roma,2019,2020,serie a,1.5,40.5,6,1,7,70,4.581967282,8.632246679,Midfielder,2,7.05,2.335911015
4311,Juan Jesus, D(CL),1,3,137,0,0,0,0,0,Roma,2019,2020,serie a,0.8,3.2,2,0,7,70,0,0,Defender,2,5.94,2.177235199
4312,Mirko Antonucci, Forward,0,2,82,0,0,1.5,0,3,Roma,2019,2020,serie a,1,2,1,0,7,70,0.197495043,0.050123252,Forward,1,6.43,2.159078591
4313,Ibañez, D(C),7,2,615,0,0,0.3,0,2.7,Roma,2019,2020,serie a,1.6,14.4,1,0,7,70,0.592552775,0.116063617,Defender,1,6.7,2.14301355
4314,Davide Santon, D(LR),7,8,646,0,0,0.1,0.1,1.5,Roma,2019,2020,serie a,1.1,16.5,4,0,7,70,0.074862869,0.030310115,Defender,2,6.35,1.676701066
4315,Gonzalo Villar, DMC,2,7,293,0,0,0.2,0,1.8,Roma,2019,2020,serie a,1,9,3,0,7,70,1.071083426,0.047032971,Defensive Midfielder,1,6.32,1.156971306
4316,Gianluca Mancini," D(C),DMC",31,1,2773,1,0,0.7,0.1,22.4,Roma,2019,2020,serie a,2.1,67.2,14,1,7,70,2.841988564,0.772115415,Defender Defensive Midfielder,2,6.78,-0.176895805
4317,Federico Fazio, D(C),5,1,407,1,0,0.5,0,3,Roma,2020,2021,serie a,1,6,2,0,11,63,0.071949866,0.041671228,Defender,1,6.56,17.38913444
4318,Nicola Zalewski, M(L),0,1,10,0,1,0,0,0,Roma,2020,2021,serie a,0,0,0,0,11,63,0,0.077549808,Midfielder,1,6.56,11.48164616
4319,Jordan Veretout, M(C),25,4,2063,10,2,1.4,0.1,40.6,Roma,2020,2021,serie a,1.1,31.9,4,0,11,63,8.361263925,2.954237301,Midfielder,1,6.68,7.410391861
4320,Edoardo Bove, Midfielder,0,1,10,0,0,0,0,0,Roma,2020,2021,serie a,0,0,0,0,11,63,0,0,Midfielder,1,6.22,7.083333333
4321,Leonardo Spinazzola," D(LR),M(L)",25,2,2130,2,4,0.8,0.1,21.6,Roma,2020,2021,serie a,0.3,8.1,0,0,11,63,2.179633274,6.56245371,Defender Midfielder,3,6.98,6.631938213
4322,Henrikh Mkhitaryan," M(CLR),FW",30,4,2747,13,10,2.4,0.3,81.6,Roma,2020,2021,serie a,1.1,37.4,2,0,11,63,12.41666039,8.947878847,Midfielder Forward,4,7.3,6.095320047
4323,Rick Karsdorp," D(R),M(R)",28,6,2550,1,6,0.4,0.1,13.6,Roma,2020,2021,serie a,1.1,37.4,2,0,11,63,1.177090554,5.349185362,Defender Midfielder,2,6.64,5.476211896
4324,Justin Kluivert, AM(LR),0,2,18,0,0,0.5,0,1,Roma,2020,2021,serie a,0.5,1,0,0,11,63,0.013501401,0,Midfielder,2,6,4.791666667
4325,Borja Mayoral, FW,18,13,1554,10,2,1.3,0.4,40.3,Roma,2020,2021,serie a,0.3,9.3,1,0,11,63,7.814331234,2.110668869,Forward,1,6.59,4.781363962
4326,Bryan Cristante," D(C),M(C)",22,12,2149,1,3,0.8,0.1,27.2,Roma,2020,2021,serie a,0.9,30.6,8,0,11,63,2.366905857,1.737188429,Defender Midfielder,2,6.64,4.664130077
4327,Gianluca Mancini," D(C),DMC",33,0,2855,4,2,0.8,0,26.4,Roma,2020,2021,serie a,2,66,10,0,11,63,2.667489941,1.01185469,Defender Defensive Midfielder,2,6.89,4.656354522
