,player_number,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
4036,76921,Vlad Chiriches, D(CR),8,0,698,1,0,0.5,0.0,4.0,Napoli,2015,2016,serie a,1.4,11.2,2,0,14,82,0.5930110476911068,0.0,Defender,2,7.09,5.865395821206351
4037,83390,Lorenzo Insigne," AM(CL),FW",34,3,2626,12,10,3.6,0.9,133.20000000000002,Napoli,2015,2016,serie a,0.4,14.8,2,0,14,82,9.908442457206547,9.11415692884475,Midfielder Forward,3,7.25,5.4346154658631125
4038,67206,José Callejón," M(LR),FW",35,3,2832,7,7,1.6,0.5,60.800000000000004,Napoli,2015,2016,serie a,0.6,22.8,4,0,14,82,8.491399243474007,4.197124408558011,Midfielder Forward,3,6.95,5.336055366013383
4039,19729,Gonzalo Higuaín, FW,35,0,2978,36,2,5.2,0.9,182.0,Napoli,2015,2016,serie a,0.9,31.5,1,1,14,82,27.29547758772969,2.704297137446701,Forward,1,7.74,5.274352534595987
4040,82062,Faouzi Ghoulam, D(L),32,2,2917,0,3,0.6,0.2,20.4,Napoli,2015,2016,serie a,0.5,17.0,3,0,14,82,0.615056287497282,2.637929327785969,Defender,1,7.08,4.707850706992947
4041,92729,Nathaniel Chalobah, DMC,0,5,29,0,0,0.0,0.0,0.0,Napoli,2015,2016,serie a,0.4,2.0,0,0,14,82,0.0,0.1091834679245948,Defensive Midfielder,1,6.15,4.554865900383141
4042,108345,Elseid Hysaj," D(LR),M(R)",37,0,3285,0,2,0.3,0.3,11.1,Napoli,2015,2016,serie a,0.7,25.9,5,0,14,82,0.3578756349161267,3.1406986247748137,Defender Midfielder,3,6.9,4.552123465212334
4043,74921,Manolo Gabbiadini," AM(CLR),FW",4,19,543,5,3,1.3,0.3,29.900000000000002,Napoli,2015,2016,serie a,0.5,11.5,1,0,14,82,4.509193825535476,1.2300108103081584,Midfielder Forward,4,6.4,4.228443588654148
4044,82438,Allan, DMC,32,3,2824,3,5,0.8,0.0,28.0,Napoli,2015,2016,serie a,1.6,56.0,5,0,14,82,2.351099120453,4.571653522085398,Defensive Midfielder,1,7.21,4.133560409311845
4045,92691,David López," D(C),DMC",6,19,728,1,1,0.4,0.0,10.0,Napoli,2015,2016,serie a,0.8,20.0,2,0,14,82,1.1202443800866604,0.7990148551762104,Defender Defensive Midfielder,2,6.44,4.014351294847642
4046,23100,Dries Mertens," AM(CLR),FW",6,27,1086,5,5,1.6,0.1,52.800000000000004,Napoli,2015,2016,serie a,1.1,36.300000000000004,7,0,14,82,3.7820303849875927,3.3704581689089537,Midfielder Forward,4,6.68,3.632800200302958
4047,2943,Christian Maggio," D(R),M(R)",4,4,392,0,0,0.1,0.0,0.8,Napoli,2015,2016,serie a,0.9,7.2,0,0,14,82,0.0230006631463766,0.1362744010984897,Defender Midfielder,2,6.59,2.5155238095238093
4048,67835,Omar El Kaddouri, AM(CL),0,20,230,1,2,0.6,0.0,12.0,Napoli,2015,2016,serie a,0.6,12.0,2,0,14,82,1.9794978890568016,1.3575528897345066,Midfielder,2,6.28,2.3369540317721755
4049,128746,Mirko Valdifiori, DMC,6,0,458,0,0,0.2,0.0,1.2000000000000002,Napoli,2015,2016,serie a,1.8,10.8,3,0,14,82,0.0282271094620227,0.5766452439129353,Defensive Midfielder,1,6.69,2.302837457544881
4050,40966,Ivan Strinic, D(L),3,2,252,0,0,0.6,0.0,3.0,Napoli,2015,2016,serie a,0.6,3.0,0,0,14,82,0.0766177074983716,0.0162277594208717,Defender,1,6.64,2.2439682539682537
4051,106968,Jorginho, DMC,32,3,2913,0,4,0.2,0.0,7.0,Napoli,2015,2016,serie a,1.5,52.5,10,1,14,82,0.1180270370095968,5.602941748686135,Defensive Midfielder,1,7.22,0.9387456644597889
4052,90880,Kalidou Koulibaly, D(C),32,1,2888,0,0,0.2,0.0,6.6000000000000005,Napoli,2015,2016,serie a,1.8,59.4,11,0,14,82,0.3517350573092699,0.3715865453705191,Defender,1,7.19,0.6352622065530658
4053,98631,Nikola Maksimovic," D(CR),M(R)",7,1,677,1,0,0.1,0.0,0.8,Napoli,2016,2017,serie a,1.1,8.8,1,0,12,86,0.5346434116363525,0.0440459102392196,Defender Midfielder,3,7.06,9.509510334163208
4054,13475,Marek Hamsik," M(C),FW",37,1,3050,12,10,2.3,0.1,87.39999999999999,Napoli,2016,2017,serie a,0.4,15.200000000000001,1,0,12,86,8.060387192294002,7.283395636826754,Midfielder Forward,2,7.37,9.116189881453462
4055,128740,Lorenzo Tonelli, D(C),3,0,270,2,0,0.7,0.0,2.0999999999999996,Napoli,2016,2017,serie a,2.0,6.0,2,0,12,86,0.9723086953163148,0.08463666588068,Defender,1,7.02,8.283414929862403
4056,83390,Lorenzo Insigne," AM(CL),FW",35,2,2935,18,9,4.0,0.7,148.0,Napoli,2016,2017,serie a,0.2,7.4,2,0,12,86,14.799433965235949,7.879277715459466,Midfielder Forward,3,7.67,6.26995572215886
4057,76921,Vlad Chiriches, D(CR),13,1,1124,2,0,0.4,0.0,5.6000000000000005,Napoli,2016,2017,serie a,0.4,5.6000000000000005,0,0,12,86,1.972015406936407,0.714349489659071,Defender,2,7.06,5.954804540539312
4058,23100,Dries Mertens," AM(CLR),FW",28,7,2566,28,9,4.2,0.5,147.0,Napoli,2016,2017,serie a,1.2,42.0,6,0,12,86,25.1444177813828,8.104734702967107,Midfielder Forward,4,7.76,5.705976955523777
4059,67206,José Callejón," M(LR),FW",37,0,3149,14,12,2.3,0.4,85.1,Napoli,2016,2017,serie a,0.9,33.300000000000004,3,1,12,86,12.506551627069712,9.206191425677387,Midfielder Forward,3,7.42,5.346458053847336
4060,118169,Piotr Zielinski, M(CL),18,18,1850,5,7,0.9,0.0,32.4,Napoli,2016,2017,serie a,0.6,21.599999999999998,4,0,12,86,1.4662818117067218,3.345996007323265,Midfielder,2,6.98,5.252088381943673
4061,82438,Allan, DMC,19,10,1618,1,6,0.5,0.0,14.5,Napoli,2016,2017,serie a,0.9,26.1,3,0,12,86,0.5945166349411011,4.674042558297515,Defensive Midfielder,1,6.92,5.083647072470455
4062,90880,Kalidou Koulibaly, D(C),28,0,2472,2,0,0.4,0.1,11.200000000000001,Napoli,2016,2017,serie a,1.5,42.0,6,0,12,86,1.463578576222062,0.6010835422202945,Defender,1,7.22,4.687341134456268
4063,82062,Faouzi Ghoulam, D(L),26,3,2379,0,6,0.6,0.1,17.4,Napoli,2016,2017,serie a,0.6,17.4,1,0,12,86,0.6280846931040287,5.15974513720721,Defender,1,7.04,4.579958886662365
4064,104257,Arkadiusz Milik," AM(C),FW",4,13,547,5,0,1.3,0.3,22.1,Napoli,2016,2017,serie a,0.7,11.899999999999999,1,0,12,86,2.5777855422347784,0.2057248037308454,Midfielder Forward,2,6.49,4.475801223021087
4065,40966,Ivan Strinic, D(L),12,0,1037,0,2,0.1,0.0,1.2000000000000002,Napoli,2016,2017,serie a,1.0,12.0,3,0,12,86,0.033719815313816,1.644917208701372,Defender,1,7.21,4.115869343214278
4066,74554,Rafael Cabral, GK,1,0,90,0,0,0.0,0.0,0.0,Napoli,2016,2017,serie a,0.0,0.0,0,0,12,86,0.0,0.0,Goalkeeper,1,5.95,4.088888888888889
4067,108345,Elseid Hysaj," D(LR),M(R)",34,1,3032,0,1,0.2,0.1,7.0,Napoli,2016,2017,serie a,0.8,28.0,8,0,12,86,0.4495638161897659,1.5182642238214612,Defender Midfielder,3,6.91,4.01176871665447
4068,12575,Raúl Albiol, D(C),25,1,2297,0,1,0.3,0.0,7.8,Napoli,2016,2017,serie a,0.9,23.400000000000002,8,0,12,86,0.4819839894771576,0.7528695426881313,Defender,1,6.95,3.9747211892816674
4069,106968,Jorginho, DMC,27,0,2148,0,3,0.9,0.0,24.3,Napoli,2016,2017,serie a,1.0,27.0,3,0,12,86,0.7905589696019888,3.7473028525710106,Defensive Midfielder,1,7.24,3.6055933930133595
4070,72296,Emanuele Giaccherini, M(CLR),1,15,286,1,0,0.4,0.1,6.4,Napoli,2016,2017,serie a,0.2,3.2,0,0,12,86,1.0563564039766788,0.014322149567306,Midfielder,3,6.11,3.2936024887587174
4071,2943,Christian Maggio," D(R),M(R)",4,3,392,0,0,0.1,0.0,0.7000000000000001,Napoli,2016,2017,serie a,0.3,2.1,0,0,12,86,0.0453834794461727,0.179668478667736,Defender Midfielder,2,6.81,2.8661020408163265
4072,74921,Manolo Gabbiadini," AM(CLR),FW",7,6,514,3,0,1.8,0.5,23.400000000000002,Napoli,2016,2017,serie a,0.5,6.5,0,1,12,86,3.501609578728676,0.0502774724736809,Midfielder Forward,4,6.36,2.5993981566523208
4073,294044,Amadou Diawara, DMC,10,8,1040,0,0,0.3,0.0,5.3999999999999995,Napoli,2016,2017,serie a,0.7,12.6,1,0,12,86,0.1566864158958196,0.2327136760577559,Defensive Midfielder,1,6.62,2.200759259259259
4074,203436,Marko Rog, M(C),2,13,373,0,0,0.7,0.0,10.5,Napoli,2016,2017,serie a,1.1,16.5,4,0,12,86,0.762418620288372,0.1727040372788906,Midfielder,1,6.41,0.5938598450997914
4075,106931,Mário Rui," D(L),M(L)",24,1,2088,2,4,0.3,0.1,7.5,Napoli,2017,2018,serie a,1.7,42.5,8,1,17,91,0.2189830099232494,2.7512412071228027,Defender Midfielder,2,6.88,13.104255434181482
4076,128740,Lorenzo Tonelli, D(C),3,1,350,1,0,0.8,0.0,3.2,Napoli,2017,2018,serie a,0.3,1.2,0,0,17,91,0.1487129107117653,0.0,Defender,1,7.23,11.140413346366316
4077,294044,Amadou Diawara, DMC,5,13,644,1,1,0.3,0.0,5.3999999999999995,Napoli,2017,2018,serie a,0.7,12.6,1,0,17,91,0.1469988087192177,0.4560516253113746,Defensive Midfielder,1,6.41,11.07046357480511
4078,82062,Faouzi Ghoulam, D(L),11,0,987,2,3,0.9,0.2,9.9,Napoli,2017,2018,serie a,0.9,9.9,1,0,17,91,0.7626203317195177,2.030143292620778,Defender,1,7.65,8.938887712709578
4079,90880,Kalidou Koulibaly, D(C),35,0,3066,5,1,0.5,0.0,17.5,Napoli,2017,2018,serie a,0.9,31.5,5,1,17,91,3.0816444978117943,0.3092675944790244,Defender,1,7.04,7.89742381591351
4080,12575,Raúl Albiol, D(C),30,1,2742,3,1,0.5,0.1,15.5,Napoli,2017,2018,serie a,0.9,27.900000000000002,7,0,17,91,1.1656630635261536,1.2333759646862743,Defender,1,7.15,7.821559516626609
4081,104257,Arkadiusz Milik," AM(C),FW",3,12,440,5,0,1.5,0.1,22.5,Napoli,2017,2018,serie a,0.5,7.5,2,0,17,91,4.749125968664885,0.7803278639912605,Midfielder Forward,2,6.52,6.282809959271794
4082,13475,Marek Hamsik," M(C),FW",32,6,2397,7,1,2.3,0.1,87.39999999999999,Napoli,2017,2018,serie a,0.3,11.4,2,0,17,91,6.991335054859519,3.261357601732016,Midfielder Forward,2,6.91,6.236008327947248
4083,23100,Dries Mertens," AM(CLR),FW",35,3,3013,18,6,3.4,0.3,129.2,Napoli,2017,2018,serie a,1.0,38.0,4,0,17,91,18.78953575529158,7.525529734790325,Midfielder Forward,4,7.21,6.158005903321158
4084,67206,José Callejón," M(LR),FW",38,0,3247,10,10,1.7,0.5,64.6,Napoli,2017,2018,serie a,0.7,26.599999999999998,3,0,17,91,10.09029108658433,7.834662108682096,Midfielder Forward,3,7.22,6.0538016656333005
4085,82438,Allan, DMC,32,6,2857,4,5,1.0,0.0,38.0,Napoli,2017,2018,serie a,1.0,38.0,2,0,17,91,3.966067999601364,3.935459212400019,Defensive Midfielder,1,7.17,5.312302807378744
4086,83390,Lorenzo Insigne," AM(CL),FW",36,1,3104,8,11,4.8,0.9,177.6,Napoli,2017,2018,serie a,0.3,11.1,4,0,17,91,14.667035412043331,12.84046172350645,Midfielder Forward,3,7.51,5.0773528225585
4087,106968,Jorginho, DMC,33,0,2665,2,4,0.5,0.0,16.5,Napoli,2017,2018,serie a,1.0,33.0,5,0,17,91,2.757849325425923,3.8275641817599535,Defensive Midfielder,1,7.02,4.878846330980304
4088,118169,Piotr Zielinski, M(CL),14,22,1659,4,2,1.1,0.1,39.6,Napoli,2017,2018,serie a,0.4,14.4,3,0,17,91,2.739103759638965,3.1046193540096283,Midfielder,2,6.75,4.653798677274863
4089,70319,Luigi Sepe, GK,1,0,90,0,0,0.0,0.0,0.0,Napoli,2017,2018,serie a,0.0,0.0,0,0,17,91,0.0,0.0,Goalkeeper,1,6.74,4.144444444444444
4090,76921,Vlad Chiriches, D(CR),7,0,583,0,0,0.4,0.0,2.8000000000000003,Napoli,2017,2018,serie a,0.4,2.8000000000000003,1,0,17,91,0.4793984796851873,0.0126714799553155,Defender,2,6.93,3.647070598164938
4091,108345,Elseid Hysaj," D(LR),M(R)",35,0,3125,0,1,0.3,0.1,10.5,Napoli,2017,2018,serie a,0.8,28.0,3,1,17,91,0.4680671542882919,2.200502524152398,Defender Midfielder,3,6.8,3.428481016031429
4092,98631,Nikola Maksimovic," D(CR),M(R)",1,1,95,0,0,0.0,0.0,0.0,Napoli,2017,2018,serie a,0.5,1.0,0,0,17,91,0.0,0.0,Defender Midfielder,3,6.3,3.252923976608187
4093,203436,Marko Rog, M(C),0,28,259,1,0,0.2,0.0,5.6000000000000005,Napoli,2017,2018,serie a,0.4,11.200000000000001,2,0,17,91,0.4252575943246484,0.669781994074583,Midfielder,1,6.2,2.6386395521717123
4094,2943,Christian Maggio," D(R),M(R)",6,7,636,0,0,0.0,0.0,0.0,Napoli,2017,2018,serie a,0.3,3.9,0,0,17,91,0.0,0.1406207904219627,Defender Midfielder,2,6.71,2.6318132559264638
4095,297577,Adam Ounas," AM(CLR),FW",0,7,89,0,0,0.7,0.0,4.8999999999999995,Napoli,2017,2018,serie a,0.0,0.0,0,0,17,91,0.2636756813153624,0.2981243375688791,Midfielder Forward,4,6.33,2.3002140181915465
4096,369883,Gianluca Gaetano, Midfielder,0,2,7,0,0,0.5,0.0,1.0,Napoli,2018,2019,serie a,0.5,1.0,0,0,12,79,0.0226108841598033,0.0961903631687164,Midfielder,1,5.96,12.679761904761907
4097,12575,Raúl Albiol, D(C),19,1,1712,1,0,0.2,0.0,4.0,Napoli,2018,2019,serie a,0.5,10.0,4,0,12,79,0.1752757523208856,0.752865631133318,Defender,1,6.81,9.663717321815785
4098,90880,Kalidou Koulibaly, D(C),35,0,3134,2,2,0.5,0.0,17.5,Napoli,2018,2019,serie a,1.4,49.0,10,1,12,79,3.0728670675307512,0.3285905383527279,Defender,1,7.06,7.868881359613701
4099,108345,Elseid Hysaj," D(LR),M(R)",24,3,2109,0,2,0.5,0.0,13.5,Napoli,2018,2019,serie a,0.9,24.3,4,0,12,79,0.6815831437706947,0.658389151096344,Defender Midfielder,3,6.72,6.207151507965901
4100,118169,Piotr Zielinski, M(CL),33,3,2883,6,2,2.2,0.1,79.2,Napoli,2018,2019,serie a,0.8,28.8,6,0,12,79,5.675859370268881,5.652276108041406,Midfielder,2,6.99,5.935424471651295
4101,23100,Dries Mertens," AM(CLR),FW",23,12,2253,16,11,2.5,0.4,87.5,Napoli,2018,2019,serie a,0.9,31.5,1,0,12,79,12.375787530094383,9.394875610247254,Midfielder Forward,4,7.2,5.745480416151057
4102,112210,Amin Younes, AM(CL),6,6,498,3,2,1.1,0.2,13.200000000000001,Napoli,2018,2019,serie a,1.3,15.600000000000001,1,0,12,79,2.232430536299944,0.9539961097761988,Midfielder,2,6.8,5.29873776533568
4103,82062,Faouzi Ghoulam, D(L),12,4,1153,1,3,0.6,0.2,9.6,Napoli,2018,2019,serie a,0.8,12.8,2,0,12,79,1.1407536771148443,3.0239817295223475,Defender,1,6.9,5.098076026456496
4104,104257,Arkadiusz Milik," AM(C),FW",27,8,2398,17,3,3.2,0.5,112.0,Napoli,2018,2019,serie a,1.2,42.0,4,0,12,79,14.078378658741713,3.2355691958218813,Midfielder Forward,2,7.13,4.939313893734933
4105,67206,José Callejón," M(LR),FW",29,5,2652,3,10,1.8,0.5,61.2,Napoli,2018,2019,serie a,0.4,13.600000000000001,1,0,12,79,6.761094463989139,9.29601638019085,Midfielder Forward,3,7.03,4.888309419925212
4106,106931,Mário Rui," D(L),M(L)",17,3,1419,1,1,1.1,0.2,22.0,Napoli,2018,2019,serie a,0.9,18.0,4,1,12,79,0.6294492706656456,2.1598004903644323,Defender Midfielder,2,6.69,4.305286663886156
4107,83390,Lorenzo Insigne," AM(CL),FW",24,4,2080,10,6,4.3,0.6,120.39999999999999,Napoli,2018,2019,serie a,0.3,8.4,6,1,12,79,10.424117786809802,5.122348241508007,Midfielder Forward,3,7.16,3.979270938159983
4108,203436,Marko Rog, M(C),4,5,332,1,0,0.7,0.0,6.3,Napoli,2018,2019,serie a,1.3,11.700000000000001,3,0,12,79,0.2209513885900378,0.0,Midfielder,1,6.6,3.9554203527335394
4109,86512,Kevin Malcuit," D(R),M(R)",20,4,1806,0,2,0.5,0.1,12.0,Napoli,2018,2019,serie a,1.0,24.0,3,0,12,79,0.3728028880432248,2.5296297250315547,Defender Midfielder,2,7.11,3.795086909926083
4110,82144,Simone Verdi," AM(CLR),FW",9,13,701,3,3,0.9,0.0,19.8,Napoli,2018,2019,serie a,0.6,13.2,0,0,12,79,3.1080115363001823,1.633513268083334,Midfielder Forward,4,6.48,3.5924550346820325
4111,36745,David Ospina, GK,16,1,1457,0,0,0.0,0.0,0.0,Napoli,2018,2019,serie a,0.0,0.0,0,0,12,79,0.0,0.0,Goalkeeper,1,6.56,3.549427375617371
4112,11624,Orestis Karnezis, GK,9,0,810,0,0,0.0,0.0,0.0,Napoli,2018,2019,serie a,0.0,0.0,0,0,12,79,0.0,0.0,Goalkeeper,1,6.79,3.4975308641975307
4113,98631,Nikola Maksimovic," D(CR),M(R)",15,2,1375,0,0,0.1,0.1,1.7000000000000002,Napoli,2018,2019,serie a,0.6,10.2,4,0,12,79,0.075199045240879,0.1417031721211969,Defender Midfielder,3,6.87,3.3258966131907313
4114,82438,Allan, DMC,28,5,2614,1,3,0.8,0.0,26.400000000000002,Napoli,2018,2019,serie a,1.5,49.5,10,0,12,79,0.9269125275313854,2.85189469717443,Defensive Midfielder,1,7.13,3.322328224914947
4115,297577,Adam Ounas," AM(CLR),FW",6,12,534,3,0,1.2,0.0,21.599999999999998,Napoli,2018,2019,serie a,0.2,3.6,0,0,12,79,1.7107528001070025,2.30450626462698,Midfielder Forward,4,6.53,3.3219022797727815
4116,13475,Marek Hamsik," M(C),FW",12,1,922,0,0,1.2,0.0,15.6,Napoli,2018,2019,serie a,0.4,5.2,1,0,12,79,0.422624746337533,0.5766341183334589,Midfielder Forward,2,6.66,3.2774836197786303
4117,76921,Vlad Chiriches, D(CR),3,0,149,0,0,0.3,0.0,0.8999999999999999,Napoli,2018,2019,serie a,0.7,2.0999999999999996,0,0,12,79,0.254192590713501,0.0,Defender,2,6.56,2.9342982848620434
4118,241022,Alex Meret, GK,13,1,1151,0,0,0.0,0.0,0.0,Napoli,2018,2019,serie a,0.1,1.4000000000000001,0,1,12,79,0.0,0.0,Goalkeeper,1,6.77,2.3479355977548853
4119,255292,Sebastiano Luperto, D(C),6,6,725,0,0,0.2,0.0,2.4000000000000004,Napoli,2018,2019,serie a,0.8,9.600000000000001,0,0,12,79,0.0257551167160272,0.0,Defender,1,6.49,2.301153256704981
4120,294044,Amadou Diawara, DMC,8,5,661,0,0,0.8,0.0,10.4,Napoli,2018,2019,serie a,1.2,15.6,4,0,12,79,0.2876544101163745,0.140038775280118,Defensive Midfielder,1,6.59,1.4360074479227278
4121,108345,Elseid Hysaj," D(LR),M(R)",17,3,1485,1,2,0.3,0.0,6.0,Napoli,2019,2020,serie a,0.4,8.0,3,0,6,62,0.2280974863097071,1.6649028323590755,Defender Midfielder,3,6.69,9.474435780223589
4122,122469,Giovanni Di Lorenzo," D(CLR),M(R)",33,0,2970,3,3,0.6,0.1,19.8,Napoli,2019,2020,serie a,1.0,33.0,5,0,6,62,2.961308656260371,2.4744525207206607,Defender Midfielder,4,6.86,7.127475222643808
4123,82438,Allan, DMC,16,7,1281,2,1,0.5,0.0,11.5,Napoli,2019,2020,serie a,1.3,29.900000000000002,3,0,6,62,0.5716986190527678,1.0476274210959673,Defensive Midfielder,1,6.66,6.468664197871517
4124,98631,Nikola Maksimovic," D(CR),M(R)",21,2,1801,1,1,0.2,0.0,4.6000000000000005,Napoli,2019,2020,serie a,1.1,25.3,3,1,6,62,0.6006799526512623,0.5509952493011951,Defender Midfielder,3,6.79,6.244266863894643
4125,83390,Lorenzo Insigne," AM(CL),FW",34,3,2823,8,6,3.3,0.2,122.1,Napoli,2019,2020,serie a,0.2,7.4,1,0,6,62,13.023432699032128,7.668637396767735,Midfielder Forward,3,7.11,6.004879710488652
4126,70149,Kostas Manolas, D(C),25,1,2178,4,0,0.7,0.0,18.2,Napoli,2019,2020,serie a,0.9,23.400000000000002,2,0,6,62,2.242912692949176,0.0481373192742466,Defender,1,6.71,5.610459851528859
4127,23100,Dries Mertens," AM(CLR),FW",18,13,1688,9,7,2.5,0.2,77.5,Napoli,2019,2020,serie a,0.9,27.900000000000002,5,0,6,62,6.454391887411475,5.916117689572275,Midfielder Forward,4,6.96,5.052754544674014
4128,67206,José Callejón," M(LR),FW",25,8,2176,4,7,1.3,0.3,42.9,Napoli,2019,2020,serie a,0.4,13.200000000000001,2,0,6,62,5.425043668597937,6.2257418762892485,Midfielder Forward,3,6.75,4.802475632763094
4129,104257,Arkadiusz Milik," AM(C),FW",19,7,1751,11,0,2.6,0.5,67.60000000000001,Napoli,2019,2020,serie a,1.0,26.0,5,0,6,62,11.05553239956498,1.7729775551706553,Midfielder Forward,2,6.88,4.436574343894354
4130,118169,Piotr Zielinski, M(CL),32,5,2926,2,4,2.1,0.0,77.7,Napoli,2019,2020,serie a,0.7,25.9,4,0,6,62,4.020675568841398,4.058089979924262,Midfielder,2,6.79,4.242388826764726
4131,133886,Diego Demme, DMC,10,5,904,1,0,0.3,0.0,4.5,Napoli,2019,2020,serie a,1.7,25.5,6,0,6,62,0.4752929760143161,0.3969874866306782,Defensive Midfielder,1,6.37,3.8359844598201827
4132,241022,Alex Meret, GK,21,1,1951,0,0,0.0,0.0,0.0,Napoli,2019,2020,serie a,0.0,0.0,0,0,6,62,0.0,0.0,Goalkeeper,1,6.36,3.7893255983722414
4133,36745,David Ospina, GK,17,0,1470,0,0,0.0,0.0,0.0,Napoli,2019,2020,serie a,0.1,1.7000000000000002,0,0,6,62,0.0,0.0,Goalkeeper,1,6.59,3.5915003334667204
4134,318511,Hirving Lozano," AM(LR),FW",10,16,1021,4,1,1.3,0.2,33.800000000000004,Napoli,2019,2020,serie a,0.8,20.8,3,0,6,62,3.850653827190399,2.1285948045551777,Midfielder Forward,3,6.52,3.5819497713638158
4135,106931,Mário Rui," D(L),M(L)",22,2,1969,0,2,1.3,0.1,31.200000000000003,Napoli,2019,2020,serie a,0.9,21.6,9,0,6,62,0.9603290474042296,4.040526330471039,Defender Midfielder,2,6.83,3.268673890351433
4136,86512,Kevin Malcuit," D(R),M(R)",3,1,256,0,0,0.5,0.0,2.0,Napoli,2019,2020,serie a,0.5,2.0,0,0,6,62,0.055862121284008,0.1636154074221849,Defender Midfielder,2,6.78,3.0939236111111112
4137,13361,Fernando Llorente, FW,3,14,494,3,1,1.9,0.2,32.3,Napoli,2019,2020,serie a,0.6,10.2,1,0,6,62,4.708129928447306,1.103617399930954,Forward,1,6.45,2.9928498462797517
4138,112210,Amin Younes, AM(CL),1,8,169,1,0,0.8,0.0,7.2,Napoli,2019,2020,serie a,0.4,3.6,1,0,6,62,0.8402891270816326,0.7548944670706987,Midfielder,2,6.3,2.6997643833936635
4139,82062,Faouzi Ghoulam, D(L),3,6,371,0,1,0.4,0.0,3.6,Napoli,2019,2020,serie a,0.7,6.3,2,0,6,62,0.1857772404327988,1.3080249037593603,Defender,1,6.49,2.3233348381333285
4140,111892,Stanislav Lobotka, DMC,9,5,753,0,0,0.1,0.0,1.4000000000000001,Napoli,2019,2020,serie a,0.5,7.0,0,0,6,62,0.0799917075783014,0.1779070030897855,Defensive Midfielder,1,6.57,2.26474735976728
4141,255292,Sebastiano Luperto, D(C),5,4,525,0,0,0.1,0.0,0.9,Napoli,2019,2020,serie a,0.8,7.2,2,0,6,62,0.0115127926692366,0.0707865431904792,Defender,1,6.32,2.0516825396825396
4142,339579,Eljif Elmas, M(CLR),12,14,1128,1,1,0.9,0.0,23.400000000000002,Napoli,2019,2020,serie a,1.2,31.2,7,0,6,62,2.125283138826489,1.158282646909356,Midfielder,3,6.4,1.841904455537056
4143,90880,Kalidou Koulibaly, D(C),24,1,2108,0,0,0.6,0.0,15.0,Napoli,2019,2020,serie a,1.4,35.0,7,1,6,62,0.7850796394050121,0.4353707656264305,Defender,1,6.72,0.9541307189542487
4144,36745,David Ospina, GK,16,0,1440,0,1,0.0,0.0,0.0,Napoli,2020,2021,serie a,0.1,1.6,2,0,14,77,0.0,0.0706194788217544,Goalkeeper,1,6.74,17.642954593957253
4145,408821,Antonio Cioffi, Forward,0,1,11,0,0,0.0,0.0,0.0,Napoli,2020,2021,serie a,0.0,0.0,0,0,14,77,0.0,0.098476342856884,Forward,1,6.46,7.639393939393939
4146,118169,Piotr Zielinski, M(CL),32,4,2548,8,10,1.7,0.2,61.199999999999996,Napoli,2020,2021,serie a,0.3,10.799999999999999,2,0,14,77,4.938675232231617,5.97385511547327,Midfielder,2,7.16,6.68676615096309
4147,83390,Lorenzo Insigne," AM(CL),FW",33,2,2872,19,7,4.1,0.3,143.5,Napoli,2020,2021,serie a,0.3,10.5,2,1,14,77,17.34749484434724,9.122002026066184,Midfielder Forward,3,7.56,6.226689255606349
4148,23100,Dries Mertens," AM(CLR),FW",18,11,1464,9,8,1.9,0.2,55.099999999999994,Napoli,2020,2021,serie a,0.5,14.5,2,0,14,77,6.0316783264279366,4.320107800886035,Midfielder Forward,4,6.88,6.073424462745107
4149,295358,Amir Rrahmani, D(CL),12,4,1091,1,0,0.3,0.0,4.8,Napoli,2020,2021,serie a,0.7,11.2,2,0,14,77,0.536498423665762,0.0,Defender,2,6.59,5.558727126404778
4150,122469,Giovanni Di Lorenzo," D(CLR),M(R)",36,0,3240,3,6,0.8,0.1,28.8,Napoli,2020,2021,serie a,1.4,50.4,11,0,14,77,4.016951352357864,5.703629858791828,Defender Midfielder,4,7.14,5.134500409272323
4151,318511,Hirving Lozano," AM(LR),FW",23,9,1972,11,3,1.8,0.3,57.6,Napoli,2020,2021,serie a,1.0,32.0,6,0,14,77,11.048793226480484,5.134571613743901,Midfielder Forward,3,6.98,4.778583303164728
4152,133886,Diego Demme, DMC,20,4,1597,2,3,0.6,0.0,14.399999999999999,Napoli,2020,2021,serie a,1.4,33.599999999999994,6,0,14,77,1.4193182811141014,2.1654972936958075,Defensive Midfielder,1,6.77,4.6796849651742525
4153,108345,Elseid Hysaj," D(LR),M(R)",20,4,1773,0,2,0.3,0.0,7.199999999999999,Napoli,2020,2021,serie a,0.7,16.799999999999997,2,0,14,77,0.2445164322853088,1.709196505136788,Defender Midfielder,3,6.81,4.503230429440541
4154,122683,Matteo Politano," AM(CLR),FW",22,15,1911,9,4,1.7,0.0,62.9,Napoli,2020,2021,serie a,0.4,14.8,3,0,14,77,6.307764271274209,3.720510650426149,Midfielder Forward,4,6.85,4.23766912479862
4155,135211,Tiemoué Bakayoko, DMC,23,9,1973,2,1,0.5,0.0,16.0,Napoli,2020,2021,serie a,1.1,35.2,4,1,14,77,1.39973518345505,0.7084054853767157,Defensive Midfielder,1,6.76,4.002543619689606
